datetime,date,account_type,category,type,asset_class,name,symbol,shares,price,amount,fee,tax,currency,original_amount,original_currency,fx_rate,description,transaction_id,counterparty_name,counterparty_iban,payment_reference,mcc_code
2026-03-16T15:17:04.786Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Digital Realty Trust,US2538681030,0.2515720000,159.0000000000,-40.00,,,EUR,,,,"Savings plan execution US2538681030 DIGITAL REALTY TRUST INC., quantity: 0.251572",6cf9dab9-6896-4c32-96fc-b4d9404ff41f,,,,
2026-03-16T16:18:54.544Z,2026-03-16,DEFAULT,TRADING,BUY,FUND,Prime Global Ucits USD (Acc),IE0009DRDY20,0.8600910000,34.8800000000,-30.00,,,EUR,,,,"Savings plan execution IE0009DRDY20 Amundi Prime Global UCITS ETF Acc, quantity: 0.860091",80d3086b-c386-4610-b537-fa0c3b0db877,,,,
2026-03-16T16:25:49.192Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Hormel Foods,US4404521001,3.0249550000,19.8350000000,-60.00,,,EUR,,,,"Savings plan execution US4404521001 HORMEL FOODS CORP, quantity: 3.024955",d7500b50-b820-4039-acbb-fce8b74b75b7,,,,
2026-03-16T16:28:30.363Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Gladstone Capital,US3765358789,1.9255450000,15.5800000000,-30.00,,,EUR,,,,"Savings plan execution US3765358789 GLADSTONE CAP CORP. NEW, quantity: 1.925545",1c044a80-a127-4a03-8707-fd05bd975375,,,,
2026-03-16T16:29:38.446Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Lowe's,US5486611073,0.4732600000,211.3000000000,-100.00,,,EUR,,,,"Savings plan execution US5486611073 LOWE'S COS INC.    DL-,50, quantity: 0.473260",ef9545e2-e5c3-4064-8219-859124a08f7e,,,,
2026-03-16T16:30:48.950Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,MasterCard,US57636Q1040,0.2273760000,439.8000000000,-100.00,,,EUR,,,,"Savings plan execution US57636Q1040 MASTERCARD INC.A DL-,0001, quantity: 0.227376",e02f33f9-8e5e-400a-944b-769f28bc63f6,,,,
2026-03-16T16:36:24.433Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,NextEra Energy,US65339F1012,1.2371640000,80.8300000000,-100.00,,,EUR,,,,"Savings plan execution US65339F1012 NEXTERA ENERGY INC.DL-,01, quantity: 1.237164",c1bf7ae5-7fc2-4464-87dd-2b5d7cd67fb8,,,,
2026-03-16T16:41:33.436Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Realty Income,US7561091049,0.5289130000,56.7200000000,-30.00,,,EUR,,,,"Savings plan execution US7561091049 REALTY INC. CORP.    DL 1, quantity: 0.528913",29daa0e2-3c32-4ce3-989f-7e33435de147,,,,
2026-03-16T16:41:40.019Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,EPR Properties REIT,US26884U1097,0.6082720000,49.3200000000,-30.00,,,EUR,,,,"Savings plan execution US26884U1097 EPR PROPERTIES    DL -,01, quantity: 0.608272",ccc6344d-eaa0-45fa-b14b-4ffb4ad839a4,,,,
2026-03-16T16:42:11.593Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Southern Company,US8425871071,0.6984050000,85.9100000000,-60.00,,,EUR,,,,"Savings plan execution US8425871071 THE SOUTHERN COMPANY, quantity: 0.698405",1bf6b5f0-9604-4152-8f50-c1febc07f1b2,,,,
2026-03-16T16:42:28.026Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,STAG Industrial,US85254J1025,1.1936730000,33.5100000000,-40.00,,,EUR,,,,"Savings plan execution US85254J1025 STAGINDUTRIAL INC. DL-,01, quantity: 1.193673",caea9d08-c340-4478-be33-52631de824a9,,,,
2026-03-16T16:42:31.120Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Vici Properties,US9256521090,1.1933170000,25.1400000000,-30.00,,,EUR,,,,"Savings plan execution US9256521090 VICI PROPERTIES   DL -,01, quantity: 1.193317",0be86cf0-6967-46b7-8a93-337b245c9fa1,,,,
2026-03-16T17:11:33.276Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Ares Capital,US04010L1035,1.9045200000,15.7520000000,-30.00,,,EUR,,,,"Savings plan execution US04010L1035 ARES CAPITAL CORP., quantity: 1.904520",c082a63d-673e-46a9-8aaa-7528a3009c5b,,,,
2026-03-16T17:15:53.397Z,2026-03-16,DEFAULT,TRADING,BUY,STOCK,Main Street Capital,US56035L1044,0.6263700000,47.8950000000,-30.00,,,EUR,,,,"Savings plan execution US56035L1044 MAIN STREET CAP.CP.DL-,01, quantity: 0.626370",be88ea20-b508-400c-ac48-14f8dd99776f,,,,
2026-03-16T17:37:30.073350Z,2026-03-16,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,129.6097080000,,33.310000,,-4.99,EUR,38.23,USD,0.871384,Cash Dividend for ISIN US26884U1097,019cf7b9-6bd9-7c0c-bd40-84ff885bef7e,,,,
2026-03-16T08:02:39.042637Z,2026-03-16,DEFAULT,CASH,CARD_TRANSACTION,,pay.amazon.com,,,,-39.000000,,,EUR,,,,pay.amazon.com,019cf5ab-2142-71b6-8b09-9f077ef08179,,,,5995
2026-03-16T10:06:58.547631Z,2026-03-16,DEFAULT,CASH,CARD_TRANSACTION,,AMAZON,,,,-54.670000,,,EUR,,,,AMAZON* YT63X11R5,019cf61c-f3f3-7556-bfec-1746c78d0d0b,,,,5999
2026-03-17T08:18:58.367409Z,2026-03-17,DEFAULT,CASH,CARD_TRANSACTION,,DM DROGERIE SAGT DANKE,,,,-9.850000,,,EUR,,,,DM DROGERIE SAGT DANKE,019cfae0-6ebf-7df2-952f-b62ce57c4355,,,,5912
2026-03-17T09:13:34.676293Z,2026-03-17,DEFAULT,CASH,CARD_TRANSACTION,,LULULEMON ATHLETICA DE GM,,,,-133.000000,,,EUR,,,,LULULEMON ATHLETICA DE GM,019cfb12-6cd4-7d26-af72-c88eee7dcce8,,,,5651
2026-03-17T09:52:30.759684Z,2026-03-17,DEFAULT,CASH,CARD_TRANSACTION,,On Sportswear,,,,-430.000000,,,EUR,,,,On Sportswear,019cfb36-1227-7729-80cb-355d8252c05e,,,,5655
2026-03-18T11:32:40.051227Z,2026-03-18,DEFAULT,CASH,CARD_TRANSACTION,,ALDI Nord,,,,-38.560000,,,EUR,,,,ALDI NORD,019d00b8-1ff3-7a9b-a8f7-232b91739e89,,,,5411
2026-03-19T09:03:16.396270Z,2026-03-19,DEFAULT,CASH,CARD_TRANSACTION,,,,,,170.000000,,,EUR,,,,On Sportswear,019d0555-b5ac-70e9-833d-76933e847c10,,,,
2026-03-19T09:08:16.794745Z,2026-03-19,DEFAULT,CASH,CARD_TRANSACTION,,,,,,140.000000,,,EUR,,,,On Sportswear,019d055a-4b1a-722b-bb04-e4f1fd0043c0,,,,
2026-03-19T09:14:40.793872Z,2026-03-19,DEFAULT,CASH,CARD_TRANSACTION,,WWW.AMAZON.DE,,,,-28.590000,,,EUR,,,,WWW.AMAZON.* BV7UQ0NQ5,019d0560-2719-7088-a680-e85a40b78036,,,,5399
2026-03-19T12:59:17.088480Z,2026-03-19,DEFAULT,CASH,CARD_TRANSACTION,,dm.de sagt Danke,,,,-26.200000,,,EUR,,,,DM.DE SAGT DANKE,019d062d-c8e0-7866-95c1-206b0c087abc,,,,5912
2026-03-20T12:14:46.510770Z,2026-03-20,DEFAULT,CASH,DIVIDEND,FUND,Global Quality Dividends USD (Dist),IE0005AJA0P1,471.3870690000,,14.480000,,,EUR,16.64,USD,0.870398,Cash Dividend for ISIN IE0005AJA0P1,019d0b2b-64ee-7aa8-ba76-8fe3948bbb13,,,,
2026-03-20T08:10:23.111280Z,2026-03-20,DEFAULT,CASH,CARD_TRANSACTION,,LS Micro Retail Techno,,,,-5.500000,,,EUR,,,,LS Micro Retail Techno,019d0a4b-a607-7980-b056-2d70140c85aa,,,,5812
2026-03-20T08:15:22.204736Z,2026-03-20,DEFAULT,CASH,CARD_TRANSACTION,,GETSAFE* HAFTPFLICH,,,,-2.440000,,,EUR,,,,GETSAFE* HAFTPFLICH,019d0a50-365c-744b-b74d-68e7cbb6dd6a,,,,7392
2026-03-20T08:15:22.240469Z,2026-03-20,DEFAULT,CASH,CARD_TRANSACTION,,GETSAFE* HAUSRAT,,,,-5.570000,,,EUR,,,,GETSAFE* HAUSRAT,019d0a50-3680-7385-a619-69a2eb1fec26,,,,7392
2026-03-20T08:15:22.268170Z,2026-03-20,DEFAULT,CASH,CARD_TRANSACTION,,GETSAFE* HUNDEHALTE,,,,-2.830000,,,EUR,,,,GETSAFE* HUNDEHALTE,019d0a50-369c-7f72-935b-a4cb8c260f26,,,,7392
2026-03-20T08:45:33.465714Z,2026-03-20,DEFAULT,CASH,CARD_TRANSACTION,,AMAZON,,,,-19.990000,,,EUR,,,,AMAZON* AX9SJ44K5,019d0a6b-d999-7c5f-8d70-d98c827838f0,,,,5999
2026-03-21T14:58:20.881290Z,2026-03-21,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,CHARGY.CH,,,,-33.080000,,,EUR,-30.00,CHF,1.102667,"CHARGY.CH, 30,00 CHF, exchange rate: 1,1026667, ECB rate: 1,0993843448, markup: 0,29856303 %",019d10e7-8251-73be-8026-f1c448dccd42,,,,5947
2026-03-21T10:29:55.214460Z,2026-03-21,DEFAULT,CASH,CARD_TRANSACTION,,Lidl sagt Danke,,,,-33.130000,,,EUR,,,,Lidl sagt Danke,019d0ff1-c18e-727a-8f84-ea981412c60d,,,,5411
2026-03-22T08:46:07.280208Z,2026-03-22,DEFAULT,CASH,CARD_TRANSACTION,,PAYPAL *SPAETER ZAHLEN,,,,-46.990000,,,EUR,,,,PAYPAL *SPAETER ZAHLEN,019d14b9-15b0-7d2f-ad1c-0d3a58161356,,,,6051
2026-03-22T11:33:15.919078Z,2026-03-22,DEFAULT,CASH,CARD_TRANSACTION,,Hanife Oeztuerk eK,,,,-31.470000,,,EUR,,,,HANIFE OEZTUERK EK,019d1552-1c0f-72fc-8118-8ddc402dcd89,,,,5411
2026-03-23T12:26:29.091Z,2026-03-23,DEFAULT,TRADING,BUY,FUND,FTSE Developed Europe EUR (Dist),IE00B945VV12,1.2881580000,44.7150000000,-57.60,,,EUR,,,,"Savings plan execution IE00B945VV12 Vanguard Funds PLC - Vanguard FTSE Developed Europe UCITS ETF (EUR) Distributing, quantity: 1.288158",465ad0c1-029b-4a48-8fa7-4b8248ba23be,,,,
2026-03-23T13:20:08.058159Z,2026-03-23,DEFAULT,CASH,TRANSFER_INBOUND,,,,,,15.050000,,,EUR,,,,Incoming transfer from Scalable Capital Bank GmbH (DE86700700100922050000),019d1ada-4f7a-7337-a5d3-bdf0542096b9,,,,
2026-03-23T12:17:53.997918Z,2026-03-23,DEFAULT,CASH,CARD_TRANSACTION,,DM DROGERIE SAGT DANKE,,,,-40.500000,,,EUR,,,,DM DROGERIE SAGT DANKE,019d1aa1-554d-7218-bfa9-7ca20fb67689,,,,5912
2026-03-23T15:15:57.384Z,2026-03-23,DEFAULT,TRADING,BUY,FUND,Prime Global Ucits USD (Acc),IE0009DRDY20,0.8764240000,34.2300000000,-30.00,,,EUR,,,,"Savings plan execution IE0009DRDY20 Amundi Prime Global UCITS ETF Acc, quantity: 0.876424",10c4cbdb-c1f6-4ee1-847c-3457ef04bbb3,,,,
2026-03-24T09:40:39.311964Z,2026-03-24,DEFAULT,CASH,CARD_TRANSACTION,,AMAZON,,,,-36.980000,,,EUR,,,,AMAZON* CJ69C8A15,019d1f37-bb0f-769b-b6b7-e231db9de3cb,,,,5999
2026-03-25T13:19:19.015119Z,2026-03-25,DEFAULT,CASH,TRANSFER_INBOUND,,,,,,1797.630000,,,EUR,,,,Incoming transfer from Medi Serv Hauskrankenpflege GmbH (DE14100700240969207000),019d2526-47e7-74ad-b1bc-5c509bae425b,,,,
2026-03-25T08:49:32.837986Z,2026-03-25,DEFAULT,CASH,CARD_TRANSACTION,,Lidl sagt Danke,,,,-53.140000,,,EUR,,,,Lidl sagt Danke,019d242f-4ca5-7e31-a054-59c2a5edc26b,,,,5411
2026-03-25T08:55:59.363747Z,2026-03-25,DEFAULT,CASH,CARD_TRANSACTION,,AIRBNB * HMQZ2SSAPQ,,,,-592.230000,,,EUR,,,,AIRBNB * HMQZ2SSAPQ,019d2435-3283-754e-a520-62adeafec3f3,,,,4722
2026-03-25T12:12:23.325173Z,2026-03-25,DEFAULT,CASH,CARD_TRANSACTION,,APPLE.COM/BILL,,,,-2.990000,,,EUR,,,,APPLE.COM/BILL,019d24e9-019d-773b-8619-48969a37c252,,,,5818
2026-03-25T13:04:58.351441Z,2026-03-25,DEFAULT,CASH,CARD_TRANSACTION,,dm.de sagt Danke,,,,-24.750000,,,EUR,,,,DM.DE SAGT DANKE,019d2519-25ef-7613-ad73-6b24d821ee99,,,,5912
2026-03-26T14:19:56.660365Z,2026-03-26,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Onlyfans.Com,,,,-5.170000,,,EUR,-5.97,USD,0.865997,"Onlyfans.Com, 5,97 $, exchange rate: 0,8659966, ECB rate: 0,8626639061, markup: 0,38632588 %",019d2a84-2574-74b6-8ff0-ec22e5f0cbf2,,,,5967
2026-03-26T09:24:53.420804Z,2026-03-26,DEFAULT,CASH,DIVIDEND,STOCK,Qualcomm,US7475251036,18.8628570000,,14.480000,,-2.17,EUR,16.79,USD,0.862664,Cash Dividend for ISIN US7475251036,019d2976-042c-7a3c-85f6-d1629717b592,,,,
2026-03-26T15:54:15.105314Z,2026-03-26,DEFAULT,CASH,DIVIDEND,STOCK,Sixth Street Specialty,US83012A1097,244.3487130000,,2.120000,,-0.32,EUR,2.44,USD,0.870398,Cash Dividend for ISIN US83012A1097,019d2ada-7cc1-7ebe-aefd-487bf9a2a029,,,,
2026-03-27T21:51:39.870901Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,13.7276990000,,-3.550000,,0.91,EUR,-3.91,USD,0.907523,Cash Dividend for ISIN US26884U1097,019d3148-115e-75f9-b422-46a425360996,,,,
2026-03-27T22:01:40.482143Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,35.7956210000,,7.420000,,-1.88,EUR,8.44,USD,0.878966,Cash Dividend for ISIN US26884U1097,019d3151-3b82-7396-b76a-b2a4011c89e9,,,,
2026-03-27T22:02:24.860578Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,19.0273830000,,3.820000,,-0.57,EUR,4.02,USD,0.949397,Cash Dividend for ISIN US26884U1097,019d3151-e8dc-7cd7-ab99-3ee8de24d707,,,,
2026-03-27T21:39:48.381244Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Iron Mountain,US46284V1017,242.7030730000,,-171.690000,,43.86,EUR,-190.52,USD,0.901144,Cash Dividend for ISIN US46284V1017,019d313d-361d-7320-8083-2f427967ecd7,,,,
2026-03-27T21:55:05.637507Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,63.0757750000,,-15.880000,,4.05,EUR,-18.61,USD,0.853388,Cash Dividend for ISIN US26884U1097,019d314b-3525-7d9e-9466-4002c002bb06,,,,
2026-03-27T22:00:36.773679Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,38.9910800000,,1.970000,,-0.16,EUR,2.30,USD,0.855432,Cash Dividend for ISIN US26884U1097,019d3150-42a5-7e1f-ab1e-fe1bdff19f99,,,,
2026-03-27T21:53:10.024316Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,39.9890830000,,-10.090000,,1.51,EUR,-11.80,USD,0.855432,Cash Dividend for ISIN US26884U1097,019d3149-7188-7824-a38c-4c747283b488,,,,
2026-03-27T17:50:16.910424Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,159.0615810000,,12.290000,,-3.24,EUR,14.42,USD,0.852442,Cash Dividend for ISIN US7561091049,019d306b-134e-772c-bb82-9e50842fb78d,,,,
2026-03-27T17:57:41.896607Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,159.0615810000,,24.250000,,-6.19,EUR,28.45,USD,0.852442,Cash Dividend for ISIN US7561091049,019d3071-dd88-7ecc-91bf-04ae215f57bd,,,,
2026-03-27T22:02:24.907402Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,116.7041480000,,23.470000,,-5.99,EUR,27.53,USD,0.852442,Cash Dividend for ISIN US26884U1097,019d3151-e90b-7974-bd7d-b99e00e83b50,,,,
2026-03-27T10:37:04.386574Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,130.0342200000,,-33.040000,,4.96,EUR,-34.33,USD,0.962464,Cash Dividend for ISIN US7561091049,019d2ede-7602-768f-ae4d-da6e9edbbf01,,,,
2026-03-27T17:42:28.802178Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,157.2716050000,,24.210000,,-6.18,EUR,28.13,USD,0.860659,Cash Dividend for ISIN US7561091049,019d3063-eec2-79a0-870a-e26a6a91a3c3,,,,
2026-03-27T22:05:12.687271Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,20.8109730000,,4.170000,,-0.63,EUR,4.39,USD,0.950751,Cash Dividend for ISIN US26884U1097,019d3154-786f-7e76-b895-b85b47fc4a04,,,,
2026-03-27T21:56:33.782797Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,37.9688990000,,1.950000,,,EUR,2.24,USD,0.868659,Cash Dividend for ISIN US26884U1097,019d314c-8d76-76ee-8fc2-1f407802dd7d,,,,
2026-03-27T13:31:18.864915Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,137.6252420000,,-31.870000,,8.14,EUR,-36.95,USD,0.862515,Cash Dividend for ISIN US7561091049,019d2f7d-fbd0-7b6c-81b0-bd7b4f05b5e5,,,,
2026-03-27T14:32:55.876703Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,139.6519950000,,21.330000,,-5.45,EUR,24.93,USD,0.855432,Cash Dividend for ISIN US7561091049,019d2fb6-6544-7b78-b741-05cf2a7fab65,,,,
2026-03-27T22:09:49.053036Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,11.7912160000,,2.290000,,-0.34,EUR,2.49,USD,0.918274,Cash Dividend for ISIN US26884U1097,019d3158-affd-79fc-87f2-95ca7d2de1d3,,,,
2026-03-27T22:10:03.781498Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,33.7082430000,,1.830000,,-0.48,EUR,1.92,USD,0.954836,Cash Dividend for ISIN US26884U1097,019d3158-e985-7081-8a22-1c7cd42ac303,,,,
2026-03-27T21:56:28.794294Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,15.5743070000,,1.040000,,,EUR,1.15,USD,0.902446,Cash Dividend for ISIN US26884U1097,019d314c-79fa-745e-a93d-9a3a91bdfeca,,,,
2026-03-27T22:07:59.209128Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,35.7956210000,,1.860000,,-0.49,EUR,2.12,USD,0.878966,Cash Dividend for ISIN US26884U1097,019d3157-02e9-79c6-9b79-6cf46a914aa7,,,,
2026-03-27T21:53:31.697260Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,35.7956210000,,-9.280000,,2.37,EUR,-10.56,USD,0.878966,Cash Dividend for ISIN US26884U1097,019d3149-c631-7393-923e-3bc374e4aa99,,,,
2026-03-27T22:13:04.012395Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,33.7082430000,,7.330000,,-1.87,EUR,7.68,USD,0.954836,Cash Dividend for ISIN US26884U1097,019d315b-a98c-7f0e-87a0-238e31189eaf,,,,
2026-03-27T12:21:34.204736Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,133.7553650000,,20.950000,,-5.34,EUR,23.83,USD,0.878966,Cash Dividend for ISIN US7561091049,019d2f3e-217c-7ba1-b881-b9fed7cac84d,,,,
2026-03-27T22:01:30.570876Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,13.7276990000,,2.630000,,-0.40,EUR,2.90,USD,0.907523,Cash Dividend for ISIN US26884U1097,019d3151-14ca-7ac1-9284-cc318455b9e6,,,,
2026-03-27T22:08:33.057424Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,73.0997370000,,3.710000,,-0.97,EUR,4.32,USD,0.858516,Cash Dividend for ISIN US26884U1097,019d3157-8721-75d9-bc0c-797ce436e0cf,,,,
2026-03-27T10:27:27.614445Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,129.0652280000,,11.190000,,,EUR,11.46,USD,0.976086,Cash Dividend for ISIN US7561091049,019d2ed5-a8fe-72e3-b199-45dc1a0c84e4,,,,
2026-03-27T12:50:53.949747Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,135.6446520000,,-32.480000,,8.30,EUR,-36.42,USD,0.891742,Cash Dividend for ISIN US7561091049,019d2f58-fb7d-7283-a314-a56fcbf30f8d,,,,
2026-03-27T22:03:31.488424Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,17.3066080000,,3.340000,,-0.50,EUR,3.65,USD,0.916170,Cash Dividend for ISIN US26884U1097,019d3152-ed20-72f4-8083-96d9a8cb5293,,,,
2026-03-27T22:04:50.222170Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,63.0757750000,,12.700000,,-3.24,EUR,14.88,USD,0.853388,Cash Dividend for ISIN US26884U1097,019d3154-20ae-7832-81fb-34fe2b112418,,,,
2026-03-27T07:55:51.867624Z,2026-03-27,DEFAULT,CASH,TRANSFER_DIRECT_DEBIT_INBOUND,,,,,,-44.990000,,,EUR,,,,Sepa Direct Debit transfer to Vodafone GmbH (DE13380700590045335700),019d2e4a-debb-794b-97ed-01bed4ea27d2,,,,
2026-03-27T09:51:11.290890Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,129.0652280000,,-33.260000,,4.99,EUR,-34.07,USD,0.976086,Cash Dividend for ISIN US7561091049,019d2eb4-73ba-786f-8114-51caad3eac46,,,,
2026-03-27T10:57:38.666016Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,130.0342200000,,11.110000,,-1.21,EUR,11.54,USD,0.962464,Cash Dividend for ISIN US7561091049,019d2ef1-4b6a-756c-9bf1-65bf9f45290f,,,,
2026-03-27T11:42:45.878685Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,131.9238640000,,10.980000,,-2.89,EUR,11.89,USD,0.923361,Cash Dividend for ISIN US7561091049,019d2f1a-9a76-7a05-8824-27cf68d3cf61,,,,
2026-03-27T11:06:14.958051Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,130.0342200000,,21.920000,,-5.62,EUR,22.77,USD,0.962464,Cash Dividend for ISIN US7561091049,019d2ef9-2c2e-70b4-b46f-7be7e8994d44,,,,
2026-03-27T21:56:43.944998Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,36.8338260000,,1.940000,,,EUR,2.18,USD,0.891742,Cash Dividend for ISIN US26884U1097,019d314c-b528-7f89-950f-233a6de6e584,,,,
2026-03-27T11:54:57.117423Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,133.7553650000,,-31.560000,,8.07,EUR,-35.91,USD,0.878966,Cash Dividend for ISIN US7561091049,019d2f25-c2dd-7107-8e8b-487dd10451a1,,,,
2026-03-27T21:51:19.440299Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,65.4922330000,,-16.720000,,4.28,EUR,-19.32,USD,0.865576,Cash Dividend for ISIN US26884U1097,019d3147-c190-77cc-93c3-b2a51496d43d,,,,
2026-03-27T13:16:15.582019Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,135.6446520000,,21.550000,,-5.51,EUR,24.17,USD,0.891742,Cash Dividend for ISIN US7561091049,019d2f70-335e-7625-9f23-8a56b72986ed,,,,
2026-03-27T13:48:25.981592Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,137.6252420000,,10.720000,,-2.83,EUR,12.43,USD,0.862515,Cash Dividend for ISIN US7561091049,019d2f8d-a7fd-74ea-b0aa-c5a20f3f0e1d,,,,
2026-03-27T14:18:57.094054Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,139.6519950000,,-32.140000,,8.20,EUR,-37.57,USD,0.855432,Cash Dividend for ISIN US7561091049,019d2fa9-98c6-7ad8-8924-539dcb42a5d7,,,,
2026-03-27T14:04:06.782273Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,137.6252420000,,21.160000,,-5.40,EUR,24.53,USD,0.862515,Cash Dividend for ISIN US7561091049,019d2f9c-02fe-7582-a96e-907ebeaa56ea,,,,
2026-03-27T15:11:07.713123Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,153.7161570000,,-35.290000,,9.01,EUR,-41.35,USD,0.853388,Cash Dividend for ISIN US7561091049,019d2fd9-5dc1-7f90-8379-2f6a2894b3d1,,,,
2026-03-27T16:45:22.510757Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,153.7161570000,,11.870000,,-3.13,EUR,13.91,USD,0.853388,Cash Dividend for ISIN US7561091049,019d302f-a6ce-7e3f-a3c2-19d00723e400,,,,
2026-03-27T16:54:21.289162Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,153.7161570000,,23.420000,,-5.98,EUR,27.44,USD,0.853388,Cash Dividend for ISIN US7561091049,019d3037-df69-7d88-91d7-ab5d2b37dba6,,,,
2026-03-27T17:35:39.495725Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,157.2716050000,,12.260000,,-3.22,EUR,14.24,USD,0.860659,Cash Dividend for ISIN US7561091049,019d305d-afe7-70ac-8854-3726fada280c,,,,
2026-03-27T21:41:19.060076Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Iron Mountain,US46284V1017,251.6000920000,,-168.040000,,42.94,EUR,-197.51,USD,0.850774,Cash Dividend for ISIN US46284V1017,019d313e-9854-74c1-bef5-6bb65d24cf0f,,,,
2026-03-28T10:24:11.874269Z,2026-03-27,DEFAULT,CASH,DIVIDEND,STOCK,Vici Properties,US9256521090,106.9583430000,,-39.550000,,10.11,EUR,-46.27,USD,0.854847,Cash Dividend for ISIN US9256521090,019d33f9-0862-766d-a9ca-1b41aab7c0d5,,,,
